VLY,Valley National Bancorp,Finance,Major Banks,https://www.nasdaq.com/symbol/vly,NASDAQ
BOH,Bank of Hawaii Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/boh,NYSE
GDOT,Green Dot Corporation,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gdot,NYSE
UMBF,UMB Financial Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/umbf,NASDAQ
FII,"Federated Investors, Inc.",Finance,Investment Managers,https://www.nasdaq.com/symbol/fii,NYSE
CBU,"Community Bank System, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/cbu,NYSE
RLI,RLI Corp.,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/rli,NYSE
ANAT,American National Insurance Company,Finance,Life Insurance,https://www.nasdaq.com/symbol/anat,NASDAQ
BMA,Macro Bank Inc.,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bma,NYSE
CSFL,CenterState Bank Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/csfl,NASDAQ
HOMB,"Home BancShares, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/homb,NASDAQ
CHFC,Chemical Financial Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/chfc,NASDAQ
KW,Kennedy-Wilson Holdings Inc.,Finance,Real Estate,https://www.nasdaq.com/symbol/kw,NYSE
FSV,FirstService Corporation,Finance,Real Estate,https://www.nasdaq.com/symbol/fsv,NASDAQ
CVBF,CVB Financial Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/cvbf,NASDAQ
HLI,"Houlihan Lokey, Inc.",Finance,Investment Managers,https://www.nasdaq.com/symbol/hli,NYSE
NAVI,Navient Corporation,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/navi,NASDAQ
ONB,Old National Bancorp,Finance,Major Banks,https://www.nasdaq.com/symbol/onb,NASDAQ
INDB,Independent Bank Corp.,Finance,Major Banks,https://www.nasdaq.com/symbol/indb,NASDAQ
TCBI,"Texas Capital Bancshares, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/tcbi,NASDAQ
FTDR,"frontdoor, inc.",Finance,Diversified Commercial Services,https://www.nasdaq.com/symbol/ftdr,NASDAQ
CATY,Cathay General Bancorp,Finance,Major Banks,https://www.nasdaq.com/symbol/caty,NASDAQ
WTM,"White Mountains Insurance Group, Ltd.",Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/wtm,NYSE
NOAH,Noah Holdings Ltd.,Finance,Investment Managers,https://www.nasdaq.com/symbol/noah,NYSE
UBSH,Union Bankshares Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/ubsh,NASDAQ
AB,AllianceBernstein Holding L.P.,Finance,Investment Managers,https://www.nasdaq.com/symbol/ab,NYSE
FULT,Fulton Financial Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/fult,NASDAQ
LM,"Legg Mason, Inc.",Finance,Investment Managers,https://www.nasdaq.com/symbol/lm,NYSE
MCY,Mercury General Corporation,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mcy,NYSE
TRNO,Terreno Realty Corporation,Finance,Real Estate,https://www.nasdaq.com/symbol/trno,NYSE
NGHC,National General Holdings Corp,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/nghc,NASDAQ
FIBK,"First Interstate BancSystem, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/fibk,NASDAQ
CNO,"CNO Financial Group, Inc.",Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/cno,NYSE
IBOC,International Bancshares Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/iboc,NASDAQ
CADE,Cadence Bancorporation,Finance,Major Banks,https://www.nasdaq.com/symbol/cade,NYSE
SRG,Seritage Growth Properties,Finance,Real Estate,https://www.nasdaq.com/symbol/srg,NYSE
CIGI,Colliers International Group Inc. ,Finance,Real Estate,https://www.nasdaq.com/symbol/cigi,NASDAQ
AEL,American Equity Investment Life Holding Company,Finance,Life Insurance,https://www.nasdaq.com/symbol/ael,NYSE
FOCS,Focus Financial Partners Inc.,Finance,Investment Managers,https://www.nasdaq.com/symbol/focs,NASDAQ
COLB,"Columbia Banking System, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/colb,NASDAQ
SSB,South State Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/ssb,NASDAQ
FBP,First BanCorp.,Finance,Major Banks,https://www.nasdaq.com/symbol/fbp,NYSE
WAFD,"Washington Federal, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/wafd,NASDAQ
IBTX,"Independent Bank Group, Inc",Finance,Major Banks,https://www.nasdaq.com/symbol/ibtx,NASDAQ
ABM,ABM Industries Incorporated,Finance,Diversified Commercial Services,https://www.nasdaq.com/symbol/abm,NYSE
ARGO,"Argo Group International Holdings, Ltd.",Finance,Specialty Insurers,https://www.nasdaq.com/symbol/argo,NYSE
HLNE,Hamilton Lane Incorporated,Finance,Investment Managers,https://www.nasdaq.com/symbol/hlne,NASDAQ
ARES,Ares Management Corporation,Finance,Investment Managers,https://www.nasdaq.com/symbol/ares,NYSE
FFBC,First Financial Bancorp.,Finance,Major Banks,https://www.nasdaq.com/symbol/ffbc,NASDAQ
CBSHP,"Commerce Bancshares, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/cbshp,NASDAQ
SFNC,Simmons First National Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/sfnc,NASDAQ
WSFS,WSFS Financial Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/wsfs,NASDAQ
NNI,"Nelnet, Inc.",Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/nni,NYSE
FMBI,"First Midwest Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/fmbi,NASDAQ
UE,Urban Edge Properties,Finance,Real Estate,https://www.nasdaq.com/symbol/ue,NYSE
TRMK,Trustmark Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/trmk,NASDAQ
WSBC,"WesBanco, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/wsbc,NASDAQ
CNS,Cohen & Steers Inc,Finance,Investment Managers,https://www.nasdaq.com/symbol/cns,NYSE
APAM,Artisan Partners Asset Management Inc.,Finance,Investment Managers,https://www.nasdaq.com/symbol/apam,NYSE
UCBI,"United Community Banks, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/ucbi,NASDAQ
NAVG,"The Navigators Group, Inc.",Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/navg,NASDAQ
NTB,Bank of N.T. Butterfield & Son Limited (The),Finance,Commercial Banks,https://www.nasdaq.com/symbol/ntb,NYSE
RDFN,Redfin Corporation,Finance,Real Estate,https://www.nasdaq.com/symbol/rdfn,NASDAQ
RNST,Renasant Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/rnst,NASDAQ
FBC,"Flagstar Bancorp, Inc.",Finance,Savings Institutions,https://www.nasdaq.com/symbol/fbc,NYSE
BANR,Banner Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/banr,NASDAQ
FRME,First Merchants Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/frme,NASDAQ
LTXB,"LegacyTexas Financial Group, Inc.",Finance,Savings Institutions,https://www.nasdaq.com/symbol/ltxb,NASDAQ
GNW,Genworth Financial Inc,Finance,Life Insurance,https://www.nasdaq.com/symbol/gnw,NYSE
GWB,"Great Western Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/gwb,NYSE
BGCP,"BGC Partners, Inc.",Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/bgcp,NASDAQ
AX,"Axos Financial, Inc.",Finance,Savings Institutions,https://www.nasdaq.com/symbol/ax,NYSE
CFFN,"Capitol Federal Financial, Inc.",Finance,Savings Institutions,https://www.nasdaq.com/symbol/cffn,NASDAQ
PRA,ProAssurance Corporation,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/pra,NYSE
SFBS,"ServisFirst Bancshares, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/sfbs,NASDAQ
EGBN,"Eagle Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/egbn,NASDAQ
BFR,BBVA Banco Frances S.A.,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bfr,NYSE
FG,FGL Holdings,Finance,Life Insurance,https://www.nasdaq.com/symbol/fg,NYSE
PPBI,Pacific Premier Bancorp Inc,Finance,Major Banks,https://www.nasdaq.com/symbol/ppbi,NASDAQ
HTH,Hilltop Holdings Inc.,Finance,Major Banks,https://www.nasdaq.com/symbol/hth,NYSE
NMIH,NMI Holdings Inc,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/nmih,NASDAQ
NWBI,"Northwest Bancshares, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/nwbi,NASDAQ
PFS,"Provident Financial Services, Inc",Finance,Savings Institutions,https://www.nasdaq.com/symbol/pfs,NYSE
BANF,BancFirst Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/banf,NASDAQ
CLBK,"Columbia Financial, Inc.",Finance,Savings Institutions,https://www.nasdaq.com/symbol/clbk,NASDAQ
HOPE,"Hope Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/hope,NASDAQ
PFSI,"PennyMac Financial Services, Inc.",Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/pfsi,NYSE
MC,Moelis & Company,Finance,Investment Managers,https://www.nasdaq.com/symbol/mc,NYSE
WABC,Westamerica Bancorporation,Finance,Major Banks,https://www.nasdaq.com/symbol/wabc,NASDAQ
ABCB,Ameris Bancorp,Finance,Major Banks,https://www.nasdaq.com/symbol/abcb,NASDAQ
QD,Qudian Inc.,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/qd,NYSE
BCOR,"Blucora, Inc.",Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/bcor,NASDAQ
MMI,"Marcus & Millichap, Inc.",Finance,Real Estate,https://www.nasdaq.com/symbol/mmi,NYSE
NBTB,NBT Bancorp Inc.,Finance,Major Banks,https://www.nasdaq.com/symbol/nbtb,NASDAQ
GGAL,Grupo Financiero Galicia S.A.,Finance,Commercial Banks,https://www.nasdaq.com/symbol/ggal,NASDAQ
FFG,"FBL Financial Group, Inc.",Finance,Life Insurance,https://www.nasdaq.com/symbol/ffg,NYSE
WD,"Walker & Dunlop, Inc.",Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/wd,NYSE
HTLF,"Heartland Financial USA, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/htlf,NASDAQ
PPDF,PPDAI Group Inc.,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ppdf,NYSE
HMN,Horace Mann Educators Corporation,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/hmn,NYSE
SG,"Sirius International Insurance Group, Ltd.",Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/sg,NASDAQ
EHTH,"eHealth, Inc.",Finance,Specialty Insurers,https://www.nasdaq.com/symbol/ehth,NASDAQ
RLGY,Realogy Holdings Corp.,Finance,Real Estate,https://www.nasdaq.com/symbol/rlgy,NYSE
KNSL,"Kinsale Capital Group, Inc.",Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/knsl,NASDAQ
BUSE,First Busey Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/buse,NASDAQ
SBCF,Seacoast Banking Corporation of Florida,Finance,Major Banks,https://www.nasdaq.com/symbol/sbcf,NASDAQ
STFC,State Auto Financial Corporation,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/stfc,NASDAQ
WDR,"Waddell & Reed Financial, Inc.",Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/wdr,NYSE
VBTX,"Veritex Holdings, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/vbtx,NASDAQ
STBA,"S&T Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/stba,NASDAQ
SAFT,"Safety Insurance Group, Inc.",Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/saft,NASDAQ
BHLB,"Berkshire Hills Bancorp, Inc.",Finance,Banks,https://www.nasdaq.com/symbol/bhlb,NYSE
FCF,First Commonwealth Financial Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/fcf,NYSE
EIG,Employers Holdings Inc,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/eig,NYSE
OPI,Office Properties Income Trust,Finance,Real Estate,https://www.nasdaq.com/symbol/opi,NASDAQ
BSIG,BrightSphere Investment Group plc,Finance,Investment Managers,https://www.nasdaq.com/symbol/bsig,NYSE
GTY,Getty Realty Corporation,Finance,Real Estate,https://www.nasdaq.com/symbol/gty,NYSE
CHCO,City Holding Company,Finance,Major Banks,https://www.nasdaq.com/symbol/chco,NASDAQ
OCFC,OceanFirst Financial Corp.,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ocfc,NASDAQ
CRVL,CorVel Corp.,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/crvl,NASDAQ
KRNY,Kearny Financial,Finance,Savings Institutions,https://www.nasdaq.com/symbol/krny,NASDAQ
PRAA,"PRA Group, Inc.",Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/praa,NASDAQ
LKFN,Lakeland Financial Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/lkfn,NASDAQ
SRCE,1st Source Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/srce,NASDAQ
TCBK,TriCo Bancshares,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbk,NASDAQ
BRKL,"Brookline Bancorp, Inc.",Finance,Savings Institutions,https://www.nasdaq.com/symbol/brkl,NASDAQ
WRLD,World Acceptance Corporation,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/wrld,NASDAQ
WETF,"WisdomTree Investments, Inc.",Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/wetf,NASDAQ
SASR,"Sandy Spring Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/sasr,NASDAQ
EFSC,Enterprise Financial Services Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/efsc,NASDAQ
HFWA,Heritage Financial Corporation,Finance,Banks,https://www.nasdaq.com/symbol/hfwa,NASDAQ
NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/nfj,NYSE
SBSI,"Southside Bancshares, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/sbsi,NASDAQ
JRVR,"James River Group Holdings, Ltd.",Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/jrvr,NASDAQ
BXG,Bluegreen Vacations Corporation,Finance,Real Estate,https://www.nasdaq.com/symbol/bxg,NYSE
AMSF,"AMERISAFE, Inc.",Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/amsf,NASDAQ
FBNC,First Bancorp,Finance,Major Banks,https://www.nasdaq.com/symbol/fbnc,NASDAQ
NBHC,National Bank Holdings Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/nbhc,NYSE
UFCS,"United Fire Group, Inc",Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ufcs,NASDAQ
FBK,FB Financial Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/fbk,NYSE
VCTR,"Victory Capital Holdings, Inc.",Finance,Investment Managers,https://www.nasdaq.com/symbol/vctr,NASDAQ
GSHD,"Goosehead Insurance, Inc.",Finance,Specialty Insurers,https://www.nasdaq.com/symbol/gshd,NASDAQ
STC,Stewart Information Services Corporation,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/stc,NYSE
UVE,UNIVERSAL INSURANCE HOLDINGS INC,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/uve,NYSE
TPRE,Third Point Reinsurance Ltd.,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/tpre,NYSE
OFG,OFG Bancorp,Finance,Major Banks,https://www.nasdaq.com/symbol/ofg,NYSE
NWLI,"National Western Life Group, Inc.",Finance,Life Insurance,https://www.nasdaq.com/symbol/nwli,NASDAQ
RBCAA,"Republic Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/rbcaa,NASDAQ
BPFH,"Boston Private Financial Holdings, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/bpfh,NASDAQ
LX,LexinFintech Holdings Ltd.,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/lx,NASDAQ
PJC,Piper Jaffray Companies,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/pjc,NYSE
FANH,Fanhua Inc.,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/fanh,NASDAQ
YRD,Yirendai Ltd.,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/yrd,NYSE
PJT,PJT Partners Inc.,Finance,Investment Managers,https://www.nasdaq.com/symbol/pjt,NYSE
ECPG,Encore Capital Group Inc,Finance,Finance Companies,https://www.nasdaq.com/symbol/ecpg,NASDAQ
EBSB,"Meridian Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/ebsb,NASDAQ
AC,"Associated Capital Group, Inc.",Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ac,NYSE
IPOA,Social Capital Hedosophia Holdings Corp.,Finance,Business Services,https://www.nasdaq.com/symbol/ipoa,NYSE
PRS,"Prudential Financial, Inc.",Finance,Life Insurance,https://www.nasdaq.com/symbol/prs,NYSE
CO,Global Cord Blood Corporation,Finance,Business Services,https://www.nasdaq.com/symbol/co,NYSE
WASH,"Washington Trust Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/wash,NASDAQ
CPF,CPB Inc.,Finance,Major Banks,https://www.nasdaq.com/symbol/cpf,NYSE
CASH,"Meta Financial Group, Inc.",Finance,Savings Institutions,https://www.nasdaq.com/symbol/cash,NASDAQ
MBI,"MBIA, Inc.",Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mbi,NYSE
AMBC,"Ambac Financial Group, Inc.",Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ambc,NASDAQ
TBK,"Triumph Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/tbk,NASDAQ
IIPR,"Innovative Industrial Properties, Inc.",Finance,Real Estate,https://www.nasdaq.com/symbol/iipr,NYSE
OBNK,"Origin Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/obnk,NASDAQ
CBTX,"CBTX, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/cbtx,NASDAQ
ENVA,"Enova International, Inc.",Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/enva,NYSE
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",Finance,Commercial Banks,https://www.nasdaq.com/symbol/blx,NYSE
AGM,Federal Agricultural Mortgage Corporation,Finance,Finance Companies,https://www.nasdaq.com/symbol/agm,NYSE
VRTS,"Virtus Investment Partners, Inc.",Finance,Investment Managers,https://www.nasdaq.com/symbol/vrts,NASDAQ
CARO,Carolina Financial Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/caro,NASDAQ
LBAI,"Lakeland Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/lbai,NASDAQ
XYF,X Financial,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/xyf,NYSE
TVIX,Credit Suisse AG,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/tvix,NASDAQ
ABTX,"Allegiance Bancshares, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/abtx,NASDAQ
COOP,Mr. Cooper Group Inc.,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/coop,NASDAQ
LION,Fidelity Southern Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/lion,NASDAQ
FPAC,Far Point Acquisition Corporation,Finance,Business Services,https://www.nasdaq.com/symbol/fpac,NYSE
SYBT,"Stock Yards Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/sybt,NASDAQ
AHH,"Armada Hoffler Properties, Inc.",Finance,Real Estate,https://www.nasdaq.com/symbol/ahh,NYSE
GSBC,"Great Southern Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/gsbc,NASDAQ
ORIT,Oritani Financial Corp.,Finance,Major Banks,https://www.nasdaq.com/symbol/orit,NASDAQ
TRST,TrustCo Bank Corp NY,Finance,Major Banks,https://www.nasdaq.com/symbol/trst,NASDAQ
TSCAP,"TriState Capital Holdings, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/tscap,NASDAQ
HMST,"HomeStreet, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/hmst,NASDAQ
OZM,Och-Ziff Capital Management Group LLC,Finance,Investment Managers,https://www.nasdaq.com/symbol/ozm,NYSE
BMTC,Bryn Mawr Bank Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/bmtc,NASDAQ
CTBI,"Community Trust Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/ctbi,NASDAQ
BANC,"Banc of California, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/banc,NYSE
UBNK,"United Financial Bancorp, Inc. ",Finance,Banks,https://www.nasdaq.com/symbol/ubnk,NASDAQ
FOR,Forestar Group Inc,Finance,Real Estate,https://www.nasdaq.com/symbol/for,NYSE
UVSP,Univest Financial Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/uvsp,NASDAQ
INTL,INTL FCStone Inc.,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/intl,NASDAQ
GABC,"German American Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/gabc,NASDAQ
CNOB,"ConnectOne Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/cnob,NASDAQ
HBNC,"Horizon Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/hbnc,NASDAQ
RMAX,"RE/MAX Holdings, Inc.",Finance,Real Estate,https://www.nasdaq.com/symbol/rmax,NYSE
NFBK,"Northfield Bancorp, Inc.",Finance,Savings Institutions,https://www.nasdaq.com/symbol/nfbk,NASDAQ
DCOM,"Dime Community Bancshares, Inc.",Finance,Savings Institutions,https://www.nasdaq.com/symbol/dcom,NASDAQ
VEAC,Vantage Energy Acquisition Corp.,Finance,Business Services,https://www.nasdaq.com/symbol/veac,NASDAQ
WEI,Weidai Ltd.,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/wei,NYSE
HAFC,Hanmi Financial Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/hafc,NASDAQ
BY,"Byline Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/by,NYSE
UIHC,United Insurance Holdings Corp.,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/uihc,NASDAQ
EMCI,EMC Insurance Group Inc.,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/emci,NASDAQ
AMTB,Mercantil Bank Holding Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/amtb,NASDAQ
SPAQ,Spartan Energy Acquisition Corp,Finance,Business Services,https://www.nasdaq.com/symbol/spaq,NYSE
CUBI,"Customers Bancorp, Inc",Finance,Major Banks,https://www.nasdaq.com/symbol/cubi,NYSE
CAC,Camden National Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/cac,NASDAQ
RVI,Retail Value Inc.,Finance,Real Estate,https://www.nasdaq.com/symbol/rvi,NYSE
MBIN,Merchants Bancorp,Finance,Major Banks,https://www.nasdaq.com/symbol/mbin,NASDAQ
FFIC,Flushing Financial Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/ffic,NASDAQ
MSBI,"Midland States Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/msbi,NASDAQ
TSC,"TriState Capital Holdings, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/tsc,NASDAQ
PEBO,Peoples Bancorp Inc.,Finance,Major Banks,https://www.nasdaq.com/symbol/pebo,NASDAQ
BDGE,"Bridge Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/bdge,NASDAQ
FFWM,First Foundation Inc.,Finance,Major Banks,https://www.nasdaq.com/symbol/ffwm,NASDAQ
BBX,BBX Capital Corporation,Finance,Real Estate,https://www.nasdaq.com/symbol/bbx,NYSE
LBC,Luther Burbank Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/lbc,NASDAQ
EXPI,"eXp World Holdings, Inc.",Finance,Real Estate,https://www.nasdaq.com/symbol/expi,NASDAQ
GBL,"Gamco Investors, Inc.",Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/gbl,NYSE
BMRC,Bank of Marin Bancorp,Finance,Major Banks,https://www.nasdaq.com/symbol/bmrc,NASDAQ
PZN,Pzena Investment Management Inc,Finance,Investment Managers,https://www.nasdaq.com/symbol/pzn,NYSE
FDEF,First Defiance Financial Corp.,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fdef,NASDAQ
FLIC,The First of Long Island Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/flic,NASDAQ
TPGH,TPG Pace Holdings Corp.,Finance,Business Services,https://www.nasdaq.com/symbol/tpgh,NYSE
LOB,"Live Oak Bancshares, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/lob,NASDAQ
HONE,"HarborOne Bancorp, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/hone,NASDAQ
FMBH,"First Mid-Illinois Bancshares, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/fmbh,NASDAQ
CCH,Collier Creek Holdings,Finance,Business Services,https://www.nasdaq.com/symbol/cch,NYSE
NCBS,Nicolet Bankshares Inc.,Finance,Major Banks,https://www.nasdaq.com/symbol/ncbs,NASDAQ
MBWM,Mercantile Bank Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/mbwm,NASDAQ
IHC,Independence Holding Company,Finance,Life Insurance,https://www.nasdaq.com/symbol/ihc,NYSE
FPH,"Five Point Holdings, LLC",Finance,Real Estate,https://www.nasdaq.com/symbol/fph,NYSE
BOMN,Boston Omaha Corporation,Finance,Real Estate,https://www.nasdaq.com/symbol/bomn,NASDAQ
QCRH,"QCR Holdings, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/qcrh,NASDAQ
BLW,Citigroup Inc.,Finance,Major Banks,https://www.nasdaq.com/symbol/blw,NYSE
HTBK,Heritage Commerce Corp,Finance,Major Banks,https://www.nasdaq.com/symbol/htbk,NASDAQ
SUPV,Grupo Supervielle S.A.,Finance,Commercial Banks,https://www.nasdaq.com/symbol/supv,NYSE
EFC,Ellington Financial Inc.,Finance,Real Estate,https://www.nasdaq.com/symbol/efc,NYSE
FCBC,"First Community Bankshares, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/fcbc,NASDAQ
PGC,Peapack-Gladstone Financial Corporation,Finance,Commercial Banks,https://www.nasdaq.com/symbol/pgc,NASDAQ
FBMS,"The First Bancshares, Inc.",Finance,Major Banks,https://www.nasdaq.com/symbol/fbms,NASDAQ
PUB,People&#39;s Utah Bancorp,Finance,Major Banks,https://www.nasdaq.com/symbol/pub,NASDAQ
GTS,Triple-S Management Corporation,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/gts,NYSE
IBCP,Independent Bank Corporation,Finance,Major Banks,https://www.nasdaq.com/symbol/ibcp,NASDAQ
CIC,Capitol Investment Corp. IV,Finance,Business Services,https://www.nasdaq.com/symbol/cic,NYSE
THFF,First Financial Corporation Indiana,Finance,Major Banks,https://www.nasdaq.com/symbol/thff,NASDAQ
